TaskID,OriginalRegion,NewRegion,OriginalStartHour,NewStartHour,EstimatedEnergySaving_CNY,Scenario,Iteration
27747,RegionE,RegionD,2084.0,2086.0,27354.986266665688,Pareto_E2_Q2_联合协调,1
48980,RegionF,RegionC,2302.0,2302.0,27310.160975201048,Pareto_E2_Q2_联合协调,1
15897,RegionF,RegionD,719.0,719.0,27288.4392,Pareto_E2_Q2_联合协调,1
11080,RegionE,RegionD,1340.0,1341.0,27282.08853333298,Pareto_E2_Q2_联合协调,1
26762,RegionE,RegionF,2110.0,2119.0,27282.088040582035,Pareto_E2_Q2_联合协调,1
2687,RegionF,RegionF,695.0,702.0,27260.94624000001,Pareto_E2_Q2_联合协调,1
19742,RegionE,RegionF,1414.0,1421.0,27253.21375026014,Pareto_E2_Q2_联合协调,1
33480,RegionD,RegionC,41.0,41.0,27245.114265600016,Pareto_E2_Q2_联合协调,1
17156,RegionF,RegionD,2089.0,2089.0,27179.778,Pareto_E2_Q2_联合协调,1
11535,RegionE,RegionD,355.0,357.0,27146.9791666668,Pareto_E2_Q2_联合协调,1
13366,RegionF,RegionF,786.0,796.0,27120.4178613333,Pareto_E2_Q2_联合协调,1
7677,RegionD,RegionE,1459.0,1452.0,27104.212309333736,Pareto_E2_Q2_联合协调,1
26299,RegionE,RegionD,0.0,0.0,27089.946,Pareto_E2_Q2_联合协调,1
19411,RegionE,RegionD,67.0,69.0,27080.725500000004,Pareto_E2_Q2_联合协调,1
28926,RegionF,RegionC,1845.0,1838.0,27039.839138399533,Pareto_E2_Q2_联合协调,1
25090,RegionE,RegionB,282.0,282.0,27015.85909999992,Pareto_E2_Q2_联合协调,1
32767,RegionF,RegionD,1892.0,1893.0,27001.683359999723,Pareto_E2_Q2_联合协调,1
31537,RegionF,RegionD,861.0,861.0,26995.10645333341,Pareto_E2_Q2_联合协调,1
8737,RegionE,RegionB,525.0,525.0,26988.289078876383,Pareto_E2_Q2_联合协调,1
6922,RegionF,RegionD,862.0,862.0,26966.570400000004,Pareto_E2_Q2_联合协调,1
5930,RegionF,RegionD,2037.0,2037.0,26894.162112,Pareto_E2_Q2_联合协调,1
46394,RegionF,RegionF,1341.0,1349.0,26875.185128533205,Pareto_E2_Q2_联合协调,1
31124,RegionE,RegionF,501.0,502.0,26820.49824530002,Pareto_E2_Q2_联合协调,1
31684,RegionF,RegionD,815.0,815.0,26770.988774399968,Pareto_E2_Q2_联合协调,1
6290,RegionF,RegionA,1775.0,1775.0,26769.59644800021,Pareto_E2_Q2_联合协调,1
16667,RegionF,RegionA,1867.0,1867.0,26750.079799200103,Pareto_E2_Q2_联合协调,1
2367,RegionE,RegionF,1414.0,1421.0,26702.38263995815,Pareto_E2_Q2_联合协调,1
15708,RegionF,RegionD,741.0,742.0,26701.96796586645,Pareto_E2_Q2_联合协调,1
15723,RegionE,RegionB,1411.0,1411.0,26664.342700034293,Pareto_E2_Q2_联合协调,1
32965,RegionF,RegionF,547.0,558.0,26633.7995813334,Pareto_E2_Q2_联合协调,1
2778,RegionE,RegionD,936.0,936.0,26621.37064308013,Pareto_E2_Q2_联合协调,1
16655,RegionE,RegionD,2328.0,2328.0,26609.97133333319,Pareto_E2_Q2_联合协调,1
49111,RegionE,RegionB,2013.0,2013.0,26574.00000000034,Pareto_E2_Q2_联合协调,1
39884,RegionE,RegionC,2105.0,2100.0,26528.77499999943,Pareto_E2_Q2_联合协调,1
3923,RegionE,RegionD,2326.0,2326.0,26510.168099999057,Pareto_E2_Q2_联合协调,1
25971,RegionF,RegionD,1725.0,1725.0,26494.299055999625,Pareto_E2_Q2_联合协调,1
10457,RegionD,RegionD,502.0,510.0,26474.87324160004,Pareto_E2_Q2_联合协调,1
7657,RegionF,RegionD,1918.0,1918.0,26451.66295466648,Pareto_E2_Q2_联合协调,1
17507,RegionE,RegionB,1701.0,1701.0,26401.19040000006,Pareto_E2_Q2_联合协调,1
15620,RegionE,RegionD,337.0,337.0,26400.33688126287,Pareto_E2_Q2_联合协调,1
30114,RegionF,RegionD,1969.0,1969.0,26390.25837575292,Pareto_E2_Q2_联合协调,1
26603,RegionF,RegionD,1366.0,1366.0,26381.358464,Pareto_E2_Q2_联合协调,1
18635,RegionE,RegionA,238.0,238.0,26365.815434304608,Pareto_E2_Q2_联合协调,1
10715,RegionF,RegionC,739.0,739.0,26356.60030506683,Pareto_E2_Q2_联合协调,1
21931,RegionF,RegionB,209.0,208.0,26294.91515199993,Pareto_E2_Q2_联合协调,1
11556,RegionF,RegionF,909.0,918.0,26284.61088000009,Pareto_E2_Q2_联合协调,1
16552,RegionF,RegionD,1075.0,1077.0,26201.369999999995,Pareto_E2_Q2_联合协调,1
37337,RegionF,RegionC,1362.0,1362.0,26157.016519999648,Pareto_E2_Q2_联合协调,1
35995,RegionD,RegionE,956.0,947.0,26142.89920000021,Pareto_E2_Q2_联合协调,1
37125,RegionE,RegionF,765.0,776.0,26065.2,Pareto_E2_Q2_联合协调,1
29797,RegionE,RegionD,1101.0,1101.0,26063.60000000044,Pareto_E2_Q2_联合协调,1
12899,RegionF,RegionD,624.0,624.0,26063.56992,Pareto_E2_Q2_联合协调,1
34244,RegionF,RegionE,2134.0,2134.0,26047.52626400137,Pareto_E2_Q2_联合协调,1
40269,RegionF,RegionC,381.0,381.0,26021.45414613332,Pareto_E2_Q2_联合协调,1
29760,RegionE,RegionA,19.0,19.0,25999.341066666668,Pareto_E2_Q2_联合协调,1
19356,RegionD,RegionD,1409.0,1404.0,25969.981030399435,Pareto_E2_Q2_联合协调,1
39759,RegionF,RegionD,117.0,117.0,25948.79483840001,Pareto_E2_Q2_联合协调,1
1,RegionE,RegionD,456.0,456.0,25929.990009517394,Pareto_E2_Q2_联合协调,1
11374,RegionE,RegionB,1509.0,1509.0,25906.250933333395,Pareto_E2_Q2_联合协调,1
27603,RegionF,RegionD,1032.0,1032.0,25900.74576000001,Pareto_E2_Q2_联合协调,1
612,RegionF,RegionB,162.0,161.0,25895.14963200003,Pareto_E2_Q2_联合协调,1
7018,RegionE,RegionA,837.0,837.0,25871.893400000143,Pareto_E2_Q2_联合协调,1
39745,RegionF,RegionC,1963.0,1963.0,25851.22460066469,Pareto_E2_Q2_联合协调,1
6914,RegionE,RegionD,451.0,453.0,25793.613039472657,Pareto_E2_Q2_联合协调,1
34526,RegionF,RegionF,672.0,677.0,25731.939053333408,Pareto_E2_Q2_联合协调,1
9413,RegionF,RegionC,525.0,525.0,25719.74292159982,Pareto_E2_Q2_联合协调,1
43470,RegionF,RegionC,1440.0,1440.0,25705.387248,Pareto_E2_Q2_联合协调,1
22648,RegionF,RegionF,453.0,463.0,25681.40152000013,Pareto_E2_Q2_联合协调,1
24347,RegionD,RegionF,144.0,147.0,25676.25523199995,Pareto_E2_Q2_联合协调,1
46181,RegionF,RegionD,1344.0,1344.0,25656.96672,Pareto_E2_Q2_联合协调,1
29549,RegionD,RegionF,139.0,147.0,25638.621866666632,Pareto_E2_Q2_联合协调,1
18508,RegionF,RegionF,1747.0,1757.0,25615.55455999964,Pareto_E2_Q2_联合协调,1
23117,RegionE,RegionD,1488.0,1488.0,25602.94994797086,Pareto_E2_Q2_联合协调,1
19603,RegionF,RegionD,1703.0,1703.0,25602.271376,Pareto_E2_Q2_联合协调,1
46704,RegionE,RegionC,1939.0,1939.0,25598.5833333332,Pareto_E2_Q2_联合协调,1
28461,RegionF,RegionA,763.0,763.0,25579.513246933373,Pareto_E2_Q2_联合协调,1
37421,RegionE,RegionC,1505.0,1504.0,25536.1833333338,Pareto_E2_Q2_联合协调,1
28216,RegionF,RegionD,1006.0,1006.0,25482.36390266652,Pareto_E2_Q2_联合协调,1
20349,RegionF,RegionD,1271.0,1271.0,25468.68972800021,Pareto_E2_Q2_联合协调,1
22353,RegionE,RegionF,2060.0,2072.0,25454.32213333436,Pareto_E2_Q2_联合协调,1
32183,RegionD,RegionD,41.0,35.0,25443.78439680002,Pareto_E2_Q2_联合协调,1
39775,RegionE,RegionF,885.0,894.0,25416.257924245507,Pareto_E2_Q2_联合协调,1
48109,RegionF,RegionD,2135.0,2135.0,25395.82474799921,Pareto_E2_Q2_联合协调,1
43819,RegionD,RegionD,41.0,36.0,25388.440507733343,Pareto_E2_Q2_联合协调,1
36549,RegionF,RegionA,2350.0,2350.0,25380.698032,Pareto_E2_Q2_联合协调,1
717,RegionF,RegionD,1942.0,1942.0,25375.67696,Pareto_E2_Q2_联合协调,1
27993,RegionF,RegionF,92.0,100.0,25343.0950592,Pareto_E2_Q2_联合协调,1
39059,RegionE,RegionC,1242.0,1242.0,25341.110966667216,Pareto_E2_Q2_联合协调,1
14068,RegionE,RegionF,1629.0,1639.0,25338.1505182101,Pareto_E2_Q2_联合协调,1
35519,RegionE,RegionF,2108.0,2119.0,25310.246562146844,Pareto_E2_Q2_联合协调,1
40274,RegionE,RegionD,2203.0,2205.0,25300.439999999653,Pareto_E2_Q2_联合协调,1
25275,RegionE,RegionD,862.0,862.0,25297.81449999994,Pareto_E2_Q2_联合协调,1
28078,RegionF,RegionC,2083.0,2083.0,25277.416111733583,Pareto_E2_Q2_联合协调,1
44192,RegionE,RegionD,380.0,381.0,25251.59851913527,Pareto_E2_Q2_联合协调,1
20585,RegionE,RegionB,1866.0,1866.0,25240.23999999966,Pareto_E2_Q2_联合协调,1
13310,RegionF,RegionC,2083.0,2083.0,25225.149549601007,Pareto_E2_Q2_联合协调,1
18473,RegionD,RegionD,1557.0,1547.0,25206.73198079981,Pareto_E2_Q2_联合协调,1
19297,RegionE,RegionC,1481.0,1478.0,25206.08399999974,Pareto_E2_Q2_联合协调,1
7899,RegionF,RegionD,403.0,405.0,25194.71127333321,Pareto_E2_Q2_联合协调,1
48056,RegionE,RegionD,236.0,237.0,25182.89420374612,Pareto_E2_Q2_联合协调,1
32503,RegionE,RegionD,2251.0,2253.0,25164.437066666767,Pareto_E2_Q2_联合协调,1
14833,RegionF,RegionB,1219.0,1219.0,25158.340166666778,Pareto_E2_Q2_联合协调,1
41347,RegionD,RegionD,1412.0,1398.0,25135.400960000006,Pareto_E2_Q2_联合协调,1
29059,RegionE,RegionD,1966.0,1966.0,25098.97946666661,Pareto_E2_Q2_联合协调,1
4903,RegionF,RegionD,1776.0,1779.0,25057.240208,Pareto_E2_Q2_联合协调,1
18565,RegionF,RegionD,2107.0,2109.0,25043.63210720044,Pareto_E2_Q2_联合协调,1
10304,RegionE,RegionD,477.0,477.0,25029.33680000004,Pareto_E2_Q2_联合协调,1
9435,RegionF,RegionD,1126.0,1126.0,25023.74818983546,Pareto_E2_Q2_联合协调,1
11812,RegionF,RegionF,2255.0,2263.0,25016.12167200049,Pareto_E2_Q2_联合协调,1
11415,RegionE,RegionD,1557.0,1563.0,24966.03599999969,Pareto_E2_Q2_联合协调,1
23075,RegionE,RegionF,837.0,846.0,24930.52380000007,Pareto_E2_Q2_联合协调,1
11866,RegionE,RegionA,1752.0,1752.0,24929.8954000004,Pareto_E2_Q2_联合协调,1
24232,RegionE,RegionD,116.0,117.0,24908.407599999988,Pareto_E2_Q2_联合协调,1
8494,RegionF,RegionA,44.0,44.0,24858.68739200001,Pareto_E2_Q2_联合协调,1
33782,RegionE,RegionD,1149.0,1149.0,24831.07022127423,Pareto_E2_Q2_联合协调,1
11592,RegionD,RegionD,1196.0,1204.0,24829.906090666536,Pareto_E2_Q2_联合协调,1
45396,RegionE,RegionD,1966.0,1966.0,24824.218833333,Pareto_E2_Q2_联合协调,1
65,RegionF,RegionA,260.0,260.0,24817.645056,Pareto_E2_Q2_联合协调,1
49092,RegionD,RegionC,187.0,180.0,24799.150080000003,Pareto_E2_Q2_联合协调,1
37626,RegionF,RegionD,1510.0,1510.0,24786.62589866698,Pareto_E2_Q2_联合协调,1
42403,RegionD,RegionD,1412.0,1399.0,24766.741504000544,Pareto_E2_Q2_联合协调,1
4967,RegionE,RegionC,2225.0,2224.0,24740.870000000978,Pareto_E2_Q2_联合协调,1
38932,RegionE,RegionD,1410.0,1418.0,24727.7335000004,Pareto_E2_Q2_联合协调,1
23773,RegionE,RegionD,1414.0,1418.0,24625.04243895248,Pareto_E2_Q2_联合协调,1
42265,RegionD,RegionD,141.0,152.0,24596.78822399989,Pareto_E2_Q2_联合协调,1
30100,RegionF,RegionF,1413.0,1421.0,24595.0020671998,Pareto_E2_Q2_联合协调,1
28796,RegionE,RegionB,1271.0,1271.0,24575.73837217948,Pareto_E2_Q2_联合协调,1
45540,RegionF,RegionD,217.0,217.0,24573.58438080002,Pareto_E2_Q2_联合协调,1
7823,RegionD,RegionE,1460.0,1451.0,24564.26987519977,Pareto_E2_Q2_联合协调,1
6497,RegionE,RegionF,573.0,581.0,24476.926400000066,Pareto_E2_Q2_联合协调,1
19959,RegionE,RegionF,1626.0,1639.0,24463.70285928973,Pareto_E2_Q2_联合协调,1
34626,RegionE,RegionD,1965.0,1966.0,24408.60586666661,Pareto_E2_Q2_联合协调,1
25963,RegionD,RegionD,908.0,895.0,24385.49504,Pareto_E2_Q2_联合协调,1
15592,RegionE,RegionC,811.0,811.0,24383.47049999991,Pareto_E2_Q2_联合协调,1
42020,RegionE,RegionB,768.0,768.0,24380.306,Pareto_E2_Q2_联合协调,1
37107,RegionF,RegionB,1701.0,1695.0,24353.869503999853,Pareto_E2_Q2_联合协调,1
42683,RegionE,RegionC,669.0,660.0,24333.562200000106,Pareto_E2_Q2_联合协调,1
45287,RegionD,RegionC,985.0,985.0,24308.12160000001,Pareto_E2_Q2_联合协调,1
38115,RegionE,RegionF,380.0,391.0,24307.41767772,Pareto_E2_Q2_联合协调,1
49944,RegionE,RegionB,1027.0,1027.0,24304.84342434906,Pareto_E2_Q2_联合协调,1
29089,RegionF,RegionD,716.0,717.0,24279.75840000017,Pareto_E2_Q2_联合协调,1
49295,RegionD,RegionB,956.0,945.0,24268.415863466547,Pareto_E2_Q2_联合协调,1
30013,RegionF,RegionF,620.0,629.0,24266.55751200018,Pareto_E2_Q2_联合协调,1
10814,RegionE,RegionD,716.0,717.0,24261.553400000183,Pareto_E2_Q2_联合协调,1
16449,RegionE,RegionE,980.0,987.0,24260.4352000002,Pareto_E2_Q2_联合协调,1
6082,RegionE,RegionD,648.0,648.0,24259.29,Pareto_E2_Q2_联合协调,1
23807,RegionE,RegionD,2088.0,2088.0,24237.426,Pareto_E2_Q2_联合协调,1
2703,RegionF,RegionD,19.0,21.0,24214.279232,Pareto_E2_Q2_联合协调,1
47086,RegionF,RegionD,1463.0,1468.0,24172.021218133446,Pareto_E2_Q2_联合协调,1
33991,RegionF,RegionB,957.0,957.0,24166.9775231999,Pareto_E2_Q2_联合协调,1
10587,RegionF,RegionC,1531.0,1531.0,24153.5254799998,Pareto_E2_Q2_联合协调,1
14324,RegionF,RegionF,912.0,918.0,24149.304000000004,Pareto_E2_Q2_联合协调,1
4093,RegionE,RegionC,1241.0,1241.0,24137.405966666844,Pareto_E2_Q2_联合协调,1
16362,RegionD,RegionD,1198.0,1204.0,24127.904802133617,Pareto_E2_Q2_联合协调,1
34799,RegionE,RegionD,285.0,286.0,24080.59271644116,Pareto_E2_Q2_联合协调,1
10388,RegionF,RegionB,425.0,424.0,24041.78884799992,Pareto_E2_Q2_联合协调,1
9080,RegionD,RegionD,505.0,510.0,24036.573184000004,Pareto_E2_Q2_联合协调,1
46587,RegionF,RegionD,1294.0,1294.0,23924.585666588733,Pareto_E2_Q2_联合协调,1
2671,RegionE,RegionD,21.0,21.0,23917.32371734157,Pareto_E2_Q2_联合协调,1
9311,RegionE,RegionD,1439.0,1439.0,23912.068166666388,Pareto_E2_Q2_联合协调,1
8635,RegionD,RegionC,188.0,180.0,23889.84791039997,Pareto_E2_Q2_联合协调,1
22840,RegionF,RegionB,713.0,713.0,23887.99801173369,Pareto_E2_Q2_联合协调,1
35819,RegionF,RegionC,1265.0,1264.0,23870.860394666743,Pareto_E2_Q2_联合协调,1
9588,RegionE,RegionD,2185.0,2185.0,23857.344,Pareto_E2_Q2_联合协调,1
14531,RegionE,RegionD,1246.0,1246.0,23850.89280000019,Pareto_E2_Q2_联合协调,1
32926,RegionF,RegionD,2137.0,2137.0,23849.380800000003,Pareto_E2_Q2_联合协调,1
24294,RegionF,RegionD,648.0,648.0,23831.758803329867,Pareto_E2_Q2_联合协调,1
2082,RegionF,RegionF,1531.0,1544.0,23807.36066559986,Pareto_E2_Q2_联合协调,1
22086,RegionF,RegionC,1339.0,1339.0,23806.32434559978,Pareto_E2_Q2_联合协调,1
24761,RegionF,RegionF,1511.0,1516.0,23793.25696000001,Pareto_E2_Q2_联合协调,1
43778,RegionE,RegionB,1818.0,1818.0,23785.558533333573,Pareto_E2_Q2_联合协调,1
29416,RegionD,RegionF,1651.0,1641.0,23767.97695999959,Pareto_E2_Q2_联合协调,1
4596,RegionD,RegionF,1554.0,1546.0,23743.627263999704,Pareto_E2_Q2_联合协调,1
28022,RegionF,RegionB,1103.0,1103.0,23725.29672,Pareto_E2_Q2_联合协调,1
42924,RegionF,RegionF,2035.0,2046.0,23709.55860906645,Pareto_E2_Q2_联合协调,1
47940,RegionF,RegionD,1246.0,1246.0,23700.498666132928,Pareto_E2_Q2_联合协调,1
38379,RegionE,RegionA,671.0,671.0,23697.8719999999,Pareto_E2_Q2_联合协调,1
4555,RegionF,RegionB,2129.0,2129.0,23693.45988586686,Pareto_E2_Q2_联合协调,1
32528,RegionF,RegionA,1752.0,1752.0,23634.630404000512,Pareto_E2_Q2_联合协调,1
26103,RegionF,RegionF,2326.0,2336.0,23617.926652800565,Pareto_E2_Q2_联合协调,1
3585,RegionD,RegionF,497.0,491.0,23608.471961599986,Pareto_E2_Q2_联合协调,1
35000,RegionE,RegionD,359.0,359.0,23595.753440478657,Pareto_E2_Q2_联合协调,1
10382,RegionE,RegionF,788.0,796.0,23590.63079999984,Pareto_E2_Q2_联合协调,1
31168,RegionF,RegionD,1678.0,1678.0,23590.240856,Pareto_E2_Q2_联合协调,1
20384,RegionE,RegionC,881.0,881.0,23578.09919999968,Pareto_E2_Q2_联合协调,1
10496,RegionF,RegionD,22.0,22.0,23573.634336000006,Pareto_E2_Q2_联合协调,1
19323,RegionF,RegionD,1678.0,1678.0,23563.26158560028,Pareto_E2_Q2_联合协调,1
3184,RegionF,RegionF,1531.0,1544.0,23558.857022399912,Pareto_E2_Q2_联合协调,1
16012,RegionE,RegionD,408.0,408.0,23557.284,Pareto_E2_Q2_联合协调,1
27107,RegionD,RegionE,983.0,987.0,23554.119680000003,Pareto_E2_Q2_联合协调,1
44001,RegionE,RegionB,451.0,451.0,23534.03094480283,Pareto_E2_Q2_联合协调,1
23124,RegionE,RegionD,598.0,598.0,23525.78400000008,Pareto_E2_Q2_联合协调,1
19595,RegionF,RegionD,287.0,287.0,23516.112480000003,Pareto_E2_Q2_联合协调,1
26890,RegionF,RegionE,71.0,77.0,23508.396434133338,Pareto_E2_Q2_联合协调,1
13226,RegionF,RegionD,1366.0,1356.0,23471.33532799977,Pareto_E2_Q2_联合协调,1
29263,RegionE,RegionD,1409.0,1404.0,23438.485,Pareto_E2_Q2_联合协调,1
21438,RegionE,RegionD,911.0,913.0,23420.7199666666,Pareto_E2_Q2_联合协调,1
12064,RegionE,RegionD,2157.0,2157.0,23410.05507471338,Pareto_E2_Q2_联合协调,1
33939,RegionE,RegionC,476.0,476.0,23352.08266666676,Pareto_E2_Q2_联合协调,1
46679,RegionD,RegionD,524.0,512.0,23332.32599040011,Pareto_E2_Q2_联合协调,1
23713,RegionE,RegionD,1028.0,1029.0,23309.16143253577,Pareto_E2_Q2_联合协调,1
3231,RegionD,RegionD,506.0,510.0,23301.476352,Pareto_E2_Q2_联合协调,1
22190,RegionE,RegionF,239.0,239.0,23301.28506129033,Pareto_E2_Q2_联合协调,1
43649,RegionE,RegionD,2350.0,2350.0,23295.98133333268,Pareto_E2_Q2_联合协调,1
10094,RegionE,RegionD,1103.0,1103.0,23278.159999999883,Pareto_E2_Q2_联合协调,1
47304,RegionE,RegionC,2249.0,2249.0,23276.622599998584,Pareto_E2_Q2_联合协调,1
15493,RegionF,RegionD,1969.0,1969.0,23273.29872507344,Pareto_E2_Q2_联合协调,1
46186,RegionE,RegionD,380.0,381.0,23256.398382518168,Pareto_E2_Q2_联合协调,1
6237,RegionE,RegionF,501.0,502.0,23236.62836097808,Pareto_E2_Q2_联合协调,1
45898,RegionF,RegionD,1055.0,1055.0,23208.28337759993,Pareto_E2_Q2_联合协调,1
29578,RegionF,RegionD,1628.0,1629.0,23200.392511999544,Pareto_E2_Q2_联合协调,1
40524,RegionE,RegionA,570.0,570.0,23191.60199999989,Pareto_E2_Q2_联合协调,1
26842,RegionE,RegionC,1674.0,1674.0,23150.6399999998,Pareto_E2_Q2_联合协调,1
27749,RegionF,RegionC,1673.0,1673.0,23150.03311733369,Pareto_E2_Q2_联合协调,1
26052,RegionF,RegionF,767.0,776.0,23111.26526666663,Pareto_E2_Q2_联合协调,1
25208,RegionE,RegionB,1124.0,1124.0,23077.05939999952,Pareto_E2_Q2_联合协调,1
11934,RegionE,RegionD,1031.0,1031.0,23050.48476129072,Pareto_E2_Q2_联合协调,1
8133,RegionE,RegionD,1268.0,1269.0,23048.886432670613,Pareto_E2_Q2_联合协调,1
26885,RegionF,RegionD,1944.0,1944.0,23036.231296,Pareto_E2_Q2_联合协调,1
6647,RegionF,RegionC,1581.0,1573.0,23030.151551999807,Pareto_E2_Q2_联合协调,1
35250,RegionF,RegionB,1002.0,1002.0,23025.00591839988,Pareto_E2_Q2_联合协调,1
16839,RegionE,RegionD,1990.0,1990.0,22999.565870621147,Pareto_E2_Q2_联合协调,1
22342,RegionF,RegionD,1942.0,1942.0,22973.46687999965,Pareto_E2_Q2_联合协调,1
16066,RegionF,RegionD,1221.0,1223.0,22961.402692799955,Pareto_E2_Q2_联合协调,1
19441,RegionF,RegionB,1722.0,1722.0,22938.382774399528,Pareto_E2_Q2_联合协调,1
31623,RegionF,RegionA,67.0,67.0,22923.51930400003,Pareto_E2_Q2_联合协调,1
48165,RegionE,RegionC,2250.0,2248.0,22914.37893333323,Pareto_E2_Q2_联合协调,1
42851,RegionE,RegionD,1941.0,1941.0,22896.15733333301,Pareto_E2_Q2_联合协调,1
45849,RegionF,RegionF,909.0,918.0,22893.116519999792,Pareto_E2_Q2_联合协调,1
27049,RegionF,RegionD,2084.0,2086.0,22869.42092773297,Pareto_E2_Q2_联合协调,1
44223,RegionE,RegionF,1845.0,1853.0,22854.486666666344,Pareto_E2_Q2_联合协调,1
21444,RegionF,RegionA,426.0,426.0,22846.247423999943,Pareto_E2_Q2_联合协调,1
40786,RegionE,RegionD,2278.0,2278.0,22838.50186666724,Pareto_E2_Q2_联合协调,1
32017,RegionE,RegionC,2300.0,2300.0,22808.297721956795,Pareto_E2_Q2_联合协调,1
43666,RegionF,RegionA,2256.0,2256.0,22805.0049359994,Pareto_E2_Q2_联合协调,1
19424,RegionE,RegionD,1844.0,1845.0,22798.400400000315,Pareto_E2_Q2_联合协调,1
15713,RegionE,RegionE,68.0,77.0,22780.26246666666,Pareto_E2_Q2_联合协调,1
5096,RegionF,RegionA,19.0,19.0,22747.877796000004,Pareto_E2_Q2_联合协调,1
38738,RegionD,RegionE,2400.0,2383.0,22722.03861333253,Pareto_E2_Q2_联合协调,1
10098,RegionF,RegionD,1870.0,1870.0,22706.300332799663,Pareto_E2_Q2_联合协调,1
43563,RegionE,RegionD,1989.0,1989.0,22671.49877303673,Pareto_E2_Q2_联合协调,1
36103,RegionE,RegionA,453.0,453.0,22670.645700715617,Pareto_E2_Q2_联合协调,1
19315,RegionF,RegionF,2108.0,2119.0,22646.58351040063,Pareto_E2_Q2_联合协调,1
32505,RegionE,RegionB,1794.0,1794.0,22626.27733333328,Pareto_E2_Q2_联合协调,1
37006,RegionE,RegionC,115.0,112.0,22622.14933333336,Pareto_E2_Q2_联合协调,1
20402,RegionF,RegionD,2371.0,2373.0,22616.14909493303,Pareto_E2_Q2_联合协调,1
33468,RegionF,RegionC,2080.0,2080.0,22615.55476879979,Pareto_E2_Q2_联合协调,1
9228,RegionE,RegionC,739.0,739.0,22590.106900000206,Pareto_E2_Q2_联合协调,1
29112,RegionD,RegionD,141.0,152.0,22555.948544000035,Pareto_E2_Q2_联合协调,1
10399,RegionF,RegionD,1174.0,1174.0,22539.91285760021,Pareto_E2_Q2_联合协调,1
48491,RegionF,RegionD,1051.0,1053.0,22519.505752533627,Pareto_E2_Q2_联合协调,1
38821,RegionF,RegionD,1964.0,1966.0,22512.08268936217,Pareto_E2_Q2_联合协调,1
34399,RegionF,RegionD,1511.0,1511.0,22495.442944,Pareto_E2_Q2_联合协调,1
18499,RegionF,RegionD,217.0,217.0,22495.214479466707,Pareto_E2_Q2_联合协调,1
43403,RegionE,RegionD,42.0,52.0,22488.947066666675,Pareto_E2_Q2_联合协调,1
32517,RegionE,RegionD,24.0,24.0,22486.670531068405,Pareto_E2_Q2_联合协调,1
21754,RegionD,RegionF,1652.0,1641.0,22485.52960000029,Pareto_E2_Q2_联合协调,1
22704,RegionE,RegionD,1367.0,1367.0,22477.796000000253,Pareto_E2_Q2_联合协调,1
48791,RegionF,RegionD,2254.0,2254.0,22460.848550400307,Pareto_E2_Q2_联合协调,1
15745,RegionE,RegionF,1505.0,1516.0,22437.21599999979,Pareto_E2_Q2_联合协调,1
49334,RegionD,RegionB,1652.0,1640.0,22430.7302399996,Pareto_E2_Q2_联合协调,1
4004,RegionE,RegionD,42.0,52.0,22428.739199999985,Pareto_E2_Q2_联合协调,1
43572,RegionD,RegionD,313.0,318.0,22422.546432000003,Pareto_E2_Q2_联合协调,1
40810,RegionD,RegionF,1196.0,1187.0,22408.302933333503,Pareto_E2_Q2_联合协调,1
49979,RegionE,RegionC,2250.0,2246.0,22367.089500001184,Pareto_E2_Q2_联合协调,1
68,RegionE,RegionD,1029.0,1029.0,22364.343456492235,Pareto_E2_Q2_联合协调,1
30082,RegionF,RegionC,1457.0,1457.0,22333.52979733289,Pareto_E2_Q2_联合协调,1
28521,RegionF,RegionC,1438.0,1438.0,22330.838989066604,Pareto_E2_Q2_联合协调,1
36495,RegionF,RegionD,1605.0,1605.0,22322.135560532817,Pareto_E2_Q2_联合协调,1
13067,RegionE,RegionD,403.0,405.0,22304.543999999936,Pareto_E2_Q2_联合协调,1
49381,RegionF,RegionD,861.0,861.0,22292.36486400009,Pareto_E2_Q2_联合协调,1
21615,RegionD,RegionD,1554.0,1546.0,22259.65055999972,Pareto_E2_Q2_联合协调,1
30263,RegionE,RegionF,1317.0,1328.0,22254.606533333223,Pareto_E2_Q2_联合协调,1
46871,RegionE,RegionC,281.0,280.0,22254.267933333194,Pareto_E2_Q2_联合协调,1
30295,RegionF,RegionD,2084.0,2086.0,22213.288906667243,Pareto_E2_Q2_联合协调,1
22110,RegionF,RegionD,1582.0,1582.0,22203.712768,Pareto_E2_Q2_联合协调,1
